True,Predicted
Orange___Haunglongbing_(Citrus_greening),Tomato___Tomato_Yellow_Leaf_Curl_Virus
Tomato___Tomato_Yellow_Leaf_Curl_Virus,Tomato___Bacterial_spot
Blueberry___healthy,Blueberry___healthy
Soybean___healthy,Soybean___healthy
Grape___Black_rot,Grape___Black_rot
Orange___Haunglongbing_(Citrus_greening),Tomato___Tomato_Yellow_Leaf_Curl_Virus
Tomato___Tomato_Yellow_Leaf_Curl_Virus,Tomato___Tomato_Yellow_Leaf_Curl_Virus
Tomato___Leaf_Mold,Background_without_leaves
Tomato___Late_blight,Tomato___Late_blight
Strawberry___Leaf_scorch,Tomato___Late_blight
Peach___Bacterial_spot,Tomato___Late_blight
Soybean___healthy,Soybean___healthy
Tomato___Tomato_Yellow_Leaf_Curl_Virus,Orange___Haunglongbing_(Citrus_greening)
Tomato___Leaf_Mold,Tomato___Tomato_Yellow_Leaf_Curl_Virus
Soybean___healthy,Soybean___healthy
Potato___Late_blight,Soybean___healthy
Tomato___Late_blight,Tomato___Tomato_Yellow_Leaf_Curl_Virus
Corn___Cercospora_leaf_spot Gray_leaf_spot,"Pepper,_bell___healthy"
Background_without_leaves,Background_without_leaves
Tomato___Septoria_leaf_spot,Tomato___Bacterial_spot
Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
Blueberry___healthy,Tomato___Spider_mites Two-spotted_spider_mite
Soybean___healthy,Soybean___healthy
Soybean___healthy,Corn___healthy
Tomato___Late_blight,Tomato___Late_blight
Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
Tomato___Tomato_Yellow_Leaf_Curl_Virus,Soybean___healthy
Apple___healthy,Tomato___Tomato_Yellow_Leaf_Curl_Virus
Tomato___Septoria_leaf_spot,Soybean___healthy
Squash___Powdery_mildew,Squash___Powdery_mildew
Corn___Cercospora_leaf_spot Gray_leaf_spot,"Pepper,_bell___healthy"
Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
Cherry___Powdery_mildew,Tomato___Target_Spot
Tomato___healthy,Tomato___Tomato_Yellow_Leaf_Curl_Virus
Tomato___Spider_mites Two-spotted_spider_mite,Tomato___Spider_mites Two-spotted_spider_mite
Orange___Haunglongbing_(Citrus_greening),Tomato___Tomato_Yellow_Leaf_Curl_Virus
Soybean___healthy,Tomato___Early_blight
Corn___healthy,"Pepper,_bell___healthy"
Tomato___Target_Spot,Tomato___Bacterial_spot
Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
"Pepper,_bell___healthy",Tomato___Spider_mites Two-spotted_spider_mite
Grape___Black_rot,Tomato___Target_Spot
Tomato___Late_blight,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)
Tomato___Tomato_Yellow_Leaf_Curl_Virus,Peach___Bacterial_spot
Squash___Powdery_mildew,Squash___Powdery_mildew
Corn___Common_rust,Corn___Common_rust
Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
Grape___Leaf_blight_(Isariopsis_Leaf_Spot),Orange___Haunglongbing_(Citrus_greening)
Tomato___Septoria_leaf_spot,Tomato___Tomato_Yellow_Leaf_Curl_Virus
Soybean___healthy,Soybean___healthy
Potato___Late_blight,"Pepper,_bell___healthy"
Soybean___healthy,Soybean___healthy
"Pepper,_bell___Bacterial_spot",Tomato___Septoria_leaf_spot
Strawberry___Leaf_scorch,Tomato___Bacterial_spot
Grape___Esca_(Black_Measles),Grape___Esca_(Black_Measles)
Corn___Northern_Leaf_Blight,Tomato___Tomato_Yellow_Leaf_Curl_Virus
Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
Tomato___Bacterial_spot,Potato___Late_blight
Tomato___Bacterial_spot,Tomato___Tomato_Yellow_Leaf_Curl_Virus
Corn___healthy,Corn___healthy
Potato___Late_blight,Potato___Late_blight
Corn___Northern_Leaf_Blight,Corn___Northern_Leaf_Blight
Apple___healthy,Peach___Bacterial_spot
Grape___Esca_(Black_Measles),Soybean___healthy
Tomato___Septoria_leaf_spot,Blueberry___healthy
Tomato___Tomato_Yellow_Leaf_Curl_Virus,Tomato___Tomato_Yellow_Leaf_Curl_Virus
Tomato___Tomato_Yellow_Leaf_Curl_Virus,Tomato___Tomato_Yellow_Leaf_Curl_Virus
Strawberry___Leaf_scorch,Strawberry___Leaf_scorch
Corn___Northern_Leaf_Blight,Corn___Northern_Leaf_Blight
Cherry___Powdery_mildew,Tomato___Spider_mites Two-spotted_spider_mite
Tomato___Target_Spot,Peach___healthy
Tomato___Spider_mites Two-spotted_spider_mite,"Pepper,_bell___healthy"
Tomato___Late_blight,Tomato___Late_blight
Soybean___healthy,Soybean___healthy
Strawberry___Leaf_scorch,Strawberry___healthy
Cherry___Powdery_mildew,Apple___Apple_scab
Tomato___Bacterial_spot,Orange___Haunglongbing_(Citrus_greening)
Cherry___healthy,Apple___Black_rot
Tomato___Leaf_Mold,Tomato___Early_blight
Tomato___Bacterial_spot,Tomato___Tomato_Yellow_Leaf_Curl_Virus
Corn___healthy,Tomato___Tomato_Yellow_Leaf_Curl_Virus
Tomato___Tomato_Yellow_Leaf_Curl_Virus,Tomato___Tomato_Yellow_Leaf_Curl_Virus
Grape___Leaf_blight_(Isariopsis_Leaf_Spot),Soybean___healthy
Tomato___Leaf_Mold,Tomato___Target_Spot
Tomato___Bacterial_spot,Orange___Haunglongbing_(Citrus_greening)
Soybean___healthy,Soybean___healthy
Squash___Powdery_mildew,Squash___Powdery_mildew
Apple___healthy,Tomato___Tomato_Yellow_Leaf_Curl_Virus
Soybean___healthy,Soybean___healthy
Tomato___Septoria_leaf_spot,Grape___Esca_(Black_Measles)
Grape___Leaf_blight_(Isariopsis_Leaf_Spot),Tomato___Bacterial_spot
Background_without_leaves,Background_without_leaves
Tomato___Tomato_Yellow_Leaf_Curl_Virus,Orange___Haunglongbing_(Citrus_greening)
Potato___Early_blight,Potato___Early_blight
Tomato___Leaf_Mold,Tomato___Tomato_Yellow_Leaf_Curl_Virus
Tomato___Late_blight,Peach___Bacterial_spot
Apple___healthy,Blueberry___healthy
Cherry___Powdery_mildew,Tomato___Tomato_Yellow_Leaf_Curl_Virus
Squash___Powdery_mildew,Background_without_leaves
Tomato___Bacterial_spot,Orange___Haunglongbing_(Citrus_greening)
Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
Background_without_leaves,Background_without_leaves
Blueberry___healthy,Potato___Early_blight
Grape___Black_rot,Tomato___Late_blight
Squash___Powdery_mildew,Squash___Powdery_mildew
Tomato___Spider_mites Two-spotted_spider_mite,Tomato___Spider_mites Two-spotted_spider_mite
Soybean___healthy,Soybean___healthy
Tomato___Bacterial_spot,Tomato___Tomato_Yellow_Leaf_Curl_Virus
Corn___Northern_Leaf_Blight,Corn___Northern_Leaf_Blight
Soybean___healthy,Tomato___Tomato_Yellow_Leaf_Curl_Virus
Grape___Esca_(Black_Measles),Grape___Esca_(Black_Measles)
Tomato___Tomato_Yellow_Leaf_Curl_Virus,Tomato___Bacterial_spot
Peach___Bacterial_spot,Squash___Powdery_mildew
Cherry___Powdery_mildew,Tomato___Tomato_Yellow_Leaf_Curl_Virus
Corn___Northern_Leaf_Blight,Tomato___Tomato_Yellow_Leaf_Curl_Virus
Strawberry___healthy,"Pepper,_bell___Bacterial_spot"
Grape___Black_rot,"Pepper,_bell___healthy"
Potato___Late_blight,"Pepper,_bell___Bacterial_spot"
Potato___Early_blight,Potato___Early_blight
Tomato___Late_blight,Orange___Haunglongbing_(Citrus_greening)
Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
Soybean___healthy,Soybean___healthy
Background_without_leaves,Background_without_leaves
Orange___Haunglongbing_(Citrus_greening),Tomato___Bacterial_spot
Grape___Black_rot,Soybean___healthy
Cherry___healthy,Apple___Black_rot
Tomato___Early_blight,Tomato___Target_Spot
Soybean___healthy,Soybean___healthy
Tomato___healthy,Apple___healthy
Tomato___Septoria_leaf_spot,Tomato___Tomato_Yellow_Leaf_Curl_Virus
Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
Tomato___Late_blight,Tomato___Target_Spot
Tomato___Spider_mites Two-spotted_spider_mite,Tomato___Bacterial_spot
Grape___healthy,Grape___Esca_(Black_Measles)
Corn___healthy,Corn___healthy
Orange___Haunglongbing_(Citrus_greening),Cherry___healthy
Tomato___Early_blight,Tomato___Early_blight
Soybean___healthy,Soybean___healthy
Peach___Bacterial_spot,Tomato___Tomato_Yellow_Leaf_Curl_Virus
Tomato___Tomato_Yellow_Leaf_Curl_Virus,Tomato___Tomato_Yellow_Leaf_Curl_Virus
Strawberry___Leaf_scorch,Soybean___healthy
Tomato___Target_Spot,Tomato___Target_Spot
Grape___Esca_(Black_Measles),Orange___Haunglongbing_(Citrus_greening)
Tomato___Spider_mites Two-spotted_spider_mite,Squash___Powdery_mildew
Tomato___Spider_mites Two-spotted_spider_mite,Tomato___Tomato_Yellow_Leaf_Curl_Virus
Corn___healthy,Corn___healthy
Strawberry___Leaf_scorch,Grape___Black_rot
Tomato___Tomato_Yellow_Leaf_Curl_Virus,Orange___Haunglongbing_(Citrus_greening)
Corn___Northern_Leaf_Blight,Corn___Northern_Leaf_Blight
Tomato___Bacterial_spot,Tomato___Tomato_Yellow_Leaf_Curl_Virus
Potato___healthy,Peach___Bacterial_spot
Peach___Bacterial_spot,Corn___healthy
Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
Tomato___Tomato_Yellow_Leaf_Curl_Virus,Orange___Haunglongbing_(Citrus_greening)
Soybean___healthy,Soybean___healthy
Corn___Common_rust,Corn___Common_rust
Tomato___Tomato_Yellow_Leaf_Curl_Virus,Orange___Haunglongbing_(Citrus_greening)
Orange___Haunglongbing_(Citrus_greening),Tomato___Tomato_Yellow_Leaf_Curl_Virus
Tomato___Bacterial_spot,Tomato___Bacterial_spot
Tomato___Bacterial_spot,Tomato___Bacterial_spot
Soybean___healthy,Soybean___healthy
Peach___Bacterial_spot,Tomato___healthy
Potato___Early_blight,Soybean___healthy
Grape___Leaf_blight_(Isariopsis_Leaf_Spot),Tomato___Leaf_Mold
Peach___Bacterial_spot,Peach___Bacterial_spot
Tomato___healthy,Orange___Haunglongbing_(Citrus_greening)
Soybean___healthy,Soybean___healthy
Orange___Haunglongbing_(Citrus_greening),Tomato___Tomato_Yellow_Leaf_Curl_Virus
Corn___Common_rust,Corn___Common_rust
Tomato___Tomato_Yellow_Leaf_Curl_Virus,Tomato___Tomato_Yellow_Leaf_Curl_Virus
Cherry___Powdery_mildew,Tomato___Tomato_Yellow_Leaf_Curl_Virus
Orange___Haunglongbing_(Citrus_greening),Tomato___Tomato_Yellow_Leaf_Curl_Virus
Soybean___healthy,Tomato___Septoria_leaf_spot
Soybean___healthy,Soybean___healthy
Orange___Haunglongbing_(Citrus_greening),Tomato___Bacterial_spot
Tomato___Tomato_Yellow_Leaf_Curl_Virus,Tomato___Tomato_Yellow_Leaf_Curl_Virus
Orange___Haunglongbing_(Citrus_greening),Tomato___Tomato_Yellow_Leaf_Curl_Virus
Corn___Common_rust,Corn___Common_rust
Blueberry___healthy,Soybean___healthy
Corn___Common_rust,Corn___Common_rust
"Pepper,_bell___healthy",Tomato___Target_Spot
Tomato___Septoria_leaf_spot,Soybean___healthy
Tomato___Tomato_Yellow_Leaf_Curl_Virus,Grape___Esca_(Black_Measles)
Grape___Leaf_blight_(Isariopsis_Leaf_Spot),"Pepper,_bell___healthy"
Raspberry___healthy,Grape___Esca_(Black_Measles)
Tomato___healthy,Tomato___Tomato_Yellow_Leaf_Curl_Virus
Grape___healthy,Grape___healthy
Orange___Haunglongbing_(Citrus_greening),Soybean___healthy
Corn___Northern_Leaf_Blight,Background_without_leaves
Apple___healthy,Tomato___Tomato_Yellow_Leaf_Curl_Virus
Apple___Apple_scab,Tomato___Tomato_Yellow_Leaf_Curl_Virus
Tomato___Spider_mites Two-spotted_spider_mite,Soybean___healthy
"Pepper,_bell___healthy",Tomato___Early_blight
Tomato___Spider_mites Two-spotted_spider_mite,Tomato___Spider_mites Two-spotted_spider_mite
Corn___Common_rust,Corn___Common_rust
Corn___Northern_Leaf_Blight,Corn___Northern_Leaf_Blight
Soybean___healthy,Soybean___healthy
Soybean___healthy,Soybean___healthy
Peach___Bacterial_spot,Tomato___Tomato_Yellow_Leaf_Curl_Virus
Tomato___Late_blight,Soybean___healthy
Peach___healthy,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)
Apple___Black_rot,Orange___Haunglongbing_(Citrus_greening)
Soybean___healthy,Cherry___healthy
Peach___Bacterial_spot,Orange___Haunglongbing_(Citrus_greening)
Tomato___Tomato_Yellow_Leaf_Curl_Virus,Peach___Bacterial_spot
Apple___Black_rot,Tomato___Tomato_Yellow_Leaf_Curl_Virus
Background_without_leaves,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)
Orange___Haunglongbing_(Citrus_greening),Strawberry___Leaf_scorch
Tomato___Tomato_mosaic_virus,Background_without_leaves
Orange___Haunglongbing_(Citrus_greening),Tomato___Tomato_Yellow_Leaf_Curl_Virus
Cherry___healthy,Tomato___Septoria_leaf_spot
Tomato___Spider_mites Two-spotted_spider_mite,Tomato___Spider_mites Two-spotted_spider_mite
Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
Soybean___healthy,Soybean___healthy
Grape___healthy,Cherry___healthy
Grape___Leaf_blight_(Isariopsis_Leaf_Spot),Potato___Late_blight
Apple___healthy,Tomato___Tomato_Yellow_Leaf_Curl_Virus
Blueberry___healthy,Peach___healthy
Potato___Late_blight,Potato___Late_blight
"Pepper,_bell___Bacterial_spot",Blueberry___healthy
Tomato___Late_blight,Peach___Bacterial_spot
Grape___Leaf_blight_(Isariopsis_Leaf_Spot),Soybean___healthy
Squash___Powdery_mildew,Apple___Apple_scab
Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
Blueberry___healthy,Grape___Esca_(Black_Measles)
Soybean___healthy,Soybean___healthy
Grape___Black_rot,"Pepper,_bell___healthy"
Corn___Common_rust,Corn___Common_rust
Grape___Leaf_blight_(Isariopsis_Leaf_Spot),Tomato___Tomato_Yellow_Leaf_Curl_Virus
Orange___Haunglongbing_(Citrus_greening),Tomato___Tomato_Yellow_Leaf_Curl_Virus
Potato___Late_blight,Soybean___healthy
Tomato___Bacterial_spot,Tomato___Late_blight
Tomato___Tomato_Yellow_Leaf_Curl_Virus,Tomato___Tomato_Yellow_Leaf_Curl_Virus
Background_without_leaves,Background_without_leaves
Tomato___Tomato_Yellow_Leaf_Curl_Virus,Orange___Haunglongbing_(Citrus_greening)
Blueberry___healthy,Peach___Bacterial_spot
Tomato___Tomato_Yellow_Leaf_Curl_Virus,Apple___Apple_scab
Tomato___Spider_mites Two-spotted_spider_mite,"Pepper,_bell___healthy"
Soybean___healthy,Soybean___healthy
Tomato___Spider_mites Two-spotted_spider_mite,Tomato___Spider_mites Two-spotted_spider_mite
Corn___Cercospora_leaf_spot Gray_leaf_spot,Corn___Northern_Leaf_Blight
Potato___Late_blight,Tomato___Tomato_Yellow_Leaf_Curl_Virus
Grape___healthy,Squash___Powdery_mildew
Tomato___Tomato_Yellow_Leaf_Curl_Virus,Tomato___Spider_mites Two-spotted_spider_mite
Background_without_leaves,Background_without_leaves
Cherry___Powdery_mildew,Peach___Bacterial_spot
Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
Soybean___healthy,Blueberry___healthy
Potato___healthy,Raspberry___healthy
Grape___healthy,Soybean___healthy
Tomato___Bacterial_spot,Orange___Haunglongbing_(Citrus_greening)
Corn___healthy,Corn___healthy
Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
Apple___Apple_scab,Orange___Haunglongbing_(Citrus_greening)
Background_without_leaves,Background_without_leaves
Strawberry___Leaf_scorch,Grape___Black_rot
Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
Tomato___Septoria_leaf_spot,Orange___Haunglongbing_(Citrus_greening)
Grape___Black_rot,Grape___Esca_(Black_Measles)
Tomato___Tomato_Yellow_Leaf_Curl_Virus,Orange___Haunglongbing_(Citrus_greening)
Soybean___healthy,Grape___Esca_(Black_Measles)
Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
Apple___healthy,Apple___healthy
Tomato___Tomato_Yellow_Leaf_Curl_Virus,"Pepper,_bell___Bacterial_spot"
Tomato___Spider_mites Two-spotted_spider_mite,Tomato___Tomato_Yellow_Leaf_Curl_Virus
Tomato___Late_blight,Tomato___Tomato_Yellow_Leaf_Curl_Virus
Strawberry___Leaf_scorch,Cherry___healthy
"Pepper,_bell___healthy",Tomato___Tomato_Yellow_Leaf_Curl_Virus
Tomato___Tomato_Yellow_Leaf_Curl_Virus,Squash___Powdery_mildew
Tomato___Target_Spot,Tomato___Target_Spot
Potato___Early_blight,Potato___Early_blight
Tomato___Tomato_Yellow_Leaf_Curl_Virus,Tomato___Tomato_Yellow_Leaf_Curl_Virus
Tomato___Tomato_Yellow_Leaf_Curl_Virus,Orange___Haunglongbing_(Citrus_greening)
Potato___Late_blight,Tomato___Spider_mites Two-spotted_spider_mite
Cherry___healthy,"Pepper,_bell___Bacterial_spot"
Tomato___Septoria_leaf_spot,Soybean___healthy
Peach___Bacterial_spot,Tomato___Tomato_Yellow_Leaf_Curl_Virus
Corn___Common_rust,Corn___Common_rust
Tomato___Bacterial_spot,Tomato___Bacterial_spot
Soybean___healthy,Blueberry___healthy
Tomato___Bacterial_spot,Squash___Powdery_mildew
Tomato___Early_blight,Tomato___Early_blight
Potato___Late_blight,Tomato___Early_blight
Tomato___healthy,Tomato___healthy
Tomato___Septoria_leaf_spot,Blueberry___healthy
Tomato___Bacterial_spot,Orange___Haunglongbing_(Citrus_greening)
Corn___Northern_Leaf_Blight,Tomato___Tomato_Yellow_Leaf_Curl_Virus
Orange___Haunglongbing_(Citrus_greening),Tomato___Bacterial_spot
Cherry___Powdery_mildew,Orange___Haunglongbing_(Citrus_greening)
Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
Corn___Cercospora_leaf_spot Gray_leaf_spot,Corn___Northern_Leaf_Blight
Tomato___Target_Spot,Peach___Bacterial_spot
Tomato___Tomato_Yellow_Leaf_Curl_Virus,Peach___Bacterial_spot
Potato___Early_blight,Grape___Esca_(Black_Measles)
Tomato___Early_blight,Potato___Late_blight
Tomato___Septoria_leaf_spot,Orange___Haunglongbing_(Citrus_greening)
Tomato___Septoria_leaf_spot,Apple___healthy
Tomato___Bacterial_spot,Orange___Haunglongbing_(Citrus_greening)
Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
Corn___Northern_Leaf_Blight,Apple___Cedar_apple_rust
Tomato___Late_blight,Squash___Powdery_mildew
Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
Tomato___Septoria_leaf_spot,"Pepper,_bell___healthy"
Corn___Cercospora_leaf_spot Gray_leaf_spot,Corn___healthy
Tomato___Septoria_leaf_spot,"Pepper,_bell___Bacterial_spot"
Tomato___healthy,Corn___healthy
Grape___Esca_(Black_Measles),Grape___Black_rot
Apple___healthy,Tomato___Spider_mites Two-spotted_spider_mite
Apple___healthy,Apple___healthy
Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
Corn___healthy,Corn___healthy
Grape___Esca_(Black_Measles),Grape___Esca_(Black_Measles)
Grape___Black_rot,Peach___Bacterial_spot
Apple___Cedar_apple_rust,Soybean___healthy
"Pepper,_bell___healthy",Strawberry___Leaf_scorch
"Pepper,_bell___Bacterial_spot",Soybean___healthy
Potato___Late_blight,"Pepper,_bell___healthy"
Tomato___Late_blight,Tomato___Late_blight
Grape___Leaf_blight_(Isariopsis_Leaf_Spot),Grape___Leaf_blight_(Isariopsis_Leaf_Spot)
Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
Tomato___Tomato_Yellow_Leaf_Curl_Virus,Tomato___Tomato_Yellow_Leaf_Curl_Virus
Tomato___Target_Spot,Tomato___Target_Spot
Soybean___healthy,Soybean___healthy
Grape___Black_rot,Soybean___healthy
Cherry___Powdery_mildew,Cherry___Powdery_mildew
Grape___healthy,Soybean___healthy
Tomato___Early_blight,"Pepper,_bell___healthy"
Soybean___healthy,Soybean___healthy
Orange___Haunglongbing_(Citrus_greening),Tomato___Septoria_leaf_spot
Tomato___Leaf_Mold,Tomato___Target_Spot
Tomato___Septoria_leaf_spot,Peach___Bacterial_spot
Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
Tomato___Septoria_leaf_spot,Soybean___healthy
Orange___Haunglongbing_(Citrus_greening),Tomato___Tomato_Yellow_Leaf_Curl_Virus
Apple___healthy,Tomato___Tomato_Yellow_Leaf_Curl_Virus
Corn___Cercospora_leaf_spot Gray_leaf_spot,Orange___Haunglongbing_(Citrus_greening)
"Pepper,_bell___healthy",Soybean___healthy
Grape___Black_rot,Tomato___Tomato_Yellow_Leaf_Curl_Virus
Tomato___healthy,Orange___Haunglongbing_(Citrus_greening)
Orange___Haunglongbing_(Citrus_greening),Tomato___Tomato_Yellow_Leaf_Curl_Virus
Grape___Esca_(Black_Measles),Soybean___healthy
Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
Tomato___Late_blight,Tomato___Bacterial_spot
Cherry___Powdery_mildew,Peach___healthy
Grape___healthy,"Pepper,_bell___Bacterial_spot"
Strawberry___Leaf_scorch,Tomato___Tomato_Yellow_Leaf_Curl_Virus
Soybean___healthy,Soybean___healthy
Strawberry___Leaf_scorch,Soybean___healthy
Soybean___healthy,Soybean___healthy
Tomato___Late_blight,"Pepper,_bell___healthy"
Corn___healthy,Corn___healthy
Soybean___healthy,Soybean___healthy
Orange___Haunglongbing_(Citrus_greening),Tomato___Tomato_Yellow_Leaf_Curl_Virus
Tomato___Septoria_leaf_spot,Tomato___Tomato_Yellow_Leaf_Curl_Virus
Tomato___Late_blight,Apple___healthy
Potato___Early_blight,Potato___Early_blight
Tomato___Tomato_Yellow_Leaf_Curl_Virus,Tomato___Tomato_Yellow_Leaf_Curl_Virus
Strawberry___healthy,Apple___healthy
"Pepper,_bell___Bacterial_spot","Pepper,_bell___healthy"
Tomato___Tomato_Yellow_Leaf_Curl_Virus,Tomato___Tomato_Yellow_Leaf_Curl_Virus
Peach___Bacterial_spot,Orange___Haunglongbing_(Citrus_greening)
Soybean___healthy,Soybean___healthy
Grape___Esca_(Black_Measles),"Pepper,_bell___healthy"
Tomato___healthy,Tomato___healthy
Corn___healthy,Tomato___Spider_mites Two-spotted_spider_mite
Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
Tomato___Bacterial_spot,Tomato___Bacterial_spot
Potato___Late_blight,Tomato___Late_blight
Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
Orange___Haunglongbing_(Citrus_greening),Orange___Haunglongbing_(Citrus_greening)
Soybean___healthy,Blueberry___healthy
Cherry___Powdery_mildew,Cherry___Powdery_mildew
Background_without_leaves,Background_without_leaves
