,image_path,pred,label,identifier
445,Apple___healthy/image (1409)_marked.JPG,3,3,seg_wb
446,Apple___healthy/image (1411).JPG,3,3,regular
447,Apple___healthy/image (1411)_marked.JPG,25,3,seg_wb
448,Apple___healthy/image (144).JPG,7,3,regular
449,Apple___healthy/image (144)_marked.JPG,3,3,seg_wb
450,Apple___healthy/image (145).JPG,3,3,regular
451,Apple___healthy/image (145)_marked.JPG,25,3,seg_wb
452,Apple___healthy/image (1476).JPG,18,3,regular
453,Apple___healthy/image (1476)_marked.JPG,3,3,seg_wb
454,Apple___healthy/image (15).JPG,3,3,regular
455,Apple___healthy/image (15)_marked.JPG,25,3,seg_wb
456,Apple___healthy/image (1515).JPG,18,3,regular
457,Apple___healthy/image (1515)_marked.JPG,3,3,seg_wb
458,Apple___healthy/image (1517).JPG,3,3,regular
459,Apple___healthy/image (1517)_marked.JPG,25,3,seg_wb
460,Apple___healthy/image (1518).JPG,3,3,regular
461,Apple___healthy/image (1518)_marked.JPG,4,3,seg_wb
462,Apple___healthy/image (1526).JPG,3,3,regular
463,Apple___healthy/image (1526)_marked.JPG,16,3,seg_wb
464,Apple___healthy/image (1530).JPG,17,3,regular
465,Apple___healthy/image (1530)_marked.JPG,3,3,seg_wb
466,Apple___healthy/image (1579).JPG,37,3,regular
467,Apple___healthy/image (1579)_marked.JPG,3,3,seg_wb
468,Apple___healthy/image (1581).JPG,3,3,regular
469,Apple___healthy/image (1581)_marked.JPG,25,3,seg_wb
470,Apple___healthy/image (1583).JPG,3,3,regular
471,Apple___healthy/image (1583)_marked.JPG,4,3,seg_wb
472,Apple___healthy/image (1615).JPG,3,3,regular
473,Apple___healthy/image (1615)_marked.JPG,25,3,seg_wb
474,Apple___healthy/image (1644).JPG,18,3,regular
475,Apple___healthy/image (1644)_marked.JPG,3,3,seg_wb
476,Apple___healthy/image (175).JPG,3,3,regular
477,Apple___healthy/image (175)_marked.JPG,26,3,seg_wb
478,Apple___healthy/image (179).JPG,1,3,regular
479,Apple___healthy/image (179)_marked.JPG,3,3,seg_wb
480,Apple___healthy/image (240).JPG,18,3,regular
481,Apple___healthy/image (240)_marked.JPG,3,3,seg_wb
482,Apple___healthy/image (256).JPG,3,3,regular
483,Apple___healthy/image (256)_marked.JPG,25,3,seg_wb
484,Apple___healthy/image (286).JPG,3,3,regular
485,Apple___healthy/image (286)_marked.JPG,25,3,seg_wb
486,Apple___healthy/image (290).JPG,18,3,regular
487,Apple___healthy/image (290)_marked.JPG,3,3,seg_wb
488,Apple___healthy/image (3).JPG,5,3,regular
489,Apple___healthy/image (3)_marked.JPG,4,3,seg_wb
490,Apple___healthy/image (321).JPG,6,3,regular
491,Apple___healthy/image (321)_marked.JPG,3,3,seg_wb
492,Apple___healthy/image (33).JPG,5,3,regular
493,Apple___healthy/image (33)_marked.JPG,3,3,seg_wb
494,Apple___healthy/image (362).JPG,3,3,regular
495,Apple___healthy/image (362)_marked.JPG,4,3,seg_wb
496,Apple___healthy/image (371).JPG,3,3,regular
497,Apple___healthy/image (371)_marked.JPG,25,3,seg_wb
498,Apple___healthy/image (372).JPG,18,3,regular
499,Apple___healthy/image (372)_marked.JPG,3,3,seg_wb
500,Apple___healthy/image (377).JPG,3,3,regular
501,Apple___healthy/image (377)_marked.JPG,25,3,seg_wb
502,Apple___healthy/image (381).JPG,4,3,regular
503,Apple___healthy/image (381)_marked.JPG,3,3,seg_wb
504,Apple___healthy/image (383).JPG,3,3,regular
505,Apple___healthy/image (383)_marked.JPG,25,3,seg_wb
506,Apple___healthy/image (395).JPG,18,3,regular
507,Apple___healthy/image (395)_marked.JPG,3,3,seg_wb
508,Apple___healthy/image (401).JPG,3,3,regular
509,Apple___healthy/image (401)_marked.JPG,35,3,seg_wb
510,Apple___healthy/image (456).JPG,6,3,regular
511,Apple___healthy/image (456)_marked.JPG,3,3,seg_wb
512,Apple___healthy/image (46).JPG,4,3,regular
513,Apple___healthy/image (46)_marked.JPG,3,3,seg_wb
514,Apple___healthy/image (474).JPG,3,3,regular
515,Apple___healthy/image (474)_marked.JPG,15,3,seg_wb
516,Apple___healthy/image (486).JPG,35,3,regular
517,Apple___healthy/image (486)_marked.JPG,18,3,seg_wb
518,Apple___healthy/image (511).JPG,18,3,regular
519,Apple___healthy/image (511)_marked.JPG,3,3,seg_wb
520,Apple___healthy/image (518).JPG,3,3,regular
521,Apple___healthy/image (518)_marked.JPG,25,3,seg_wb
522,Apple___healthy/image (549).JPG,3,3,regular
523,Apple___healthy/image (549)_marked.JPG,35,3,seg_wb
524,Apple___healthy/image (554).JPG,4,3,regular
525,Apple___healthy/image (554)_marked.JPG,3,3,seg_wb
526,Apple___healthy/image (567).JPG,3,3,regular
527,Apple___healthy/image (567)_marked.JPG,25,3,seg_wb
528,Apple___healthy/image (59).JPG,26,3,regular
529,Apple___healthy/image (59)_marked.JPG,3,3,seg_wb
530,Apple___healthy/image (61).JPG,3,3,regular
531,Apple___healthy/image (61)_marked.JPG,18,3,seg_wb
532,Apple___healthy/image (632).JPG,18,3,regular
533,Apple___healthy/image (632)_marked.JPG,3,3,seg_wb
534,Apple___healthy/image (640).JPG,3,3,regular
535,Apple___healthy/image (640)_marked.JPG,16,3,seg_wb
536,Apple___healthy/image (648).JPG,3,3,regular
537,Apple___healthy/image (648)_marked.JPG,35,3,seg_wb
538,Apple___healthy/image (665).JPG,3,3,regular
539,Apple___healthy/image (665)_marked.JPG,22,3,seg_wb
540,Apple___healthy/image (683).JPG,18,3,regular
541,Apple___healthy/image (683)_marked.JPG,3,3,seg_wb
542,Apple___healthy/image (689).JPG,3,3,regular
543,Apple___healthy/image (689)_marked.JPG,25,3,seg_wb
544,Apple___healthy/image (697).JPG,3,3,regular
545,Apple___healthy/image (697)_marked.JPG,25,3,seg_wb
546,Apple___healthy/image (710).JPG,18,3,regular
547,Apple___healthy/image (710)_marked.JPG,3,3,seg_wb
548,Apple___healthy/image (732).JPG,3,3,regular
549,Apple___healthy/image (732)_marked.JPG,4,3,seg_wb
550,Apple___healthy/image (747).JPG,18,3,regular
551,Apple___healthy/image (747)_marked.JPG,3,3,seg_wb
552,Apple___healthy/image (78).JPG,18,3,regular
553,Apple___healthy/image (78)_marked.JPG,3,3,seg_wb
554,Apple___healthy/image (799).JPG,3,3,regular
555,Apple___healthy/image (799)_marked.JPG,5,3,seg_wb
556,Apple___healthy/image (840).JPG,3,3,regular
557,Apple___healthy/image (840)_marked.JPG,25,3,seg_wb
558,Apple___healthy/image (85).JPG,3,3,regular
559,Apple___healthy/image (85)_marked.JPG,5,3,seg_wb
560,Apple___healthy/image (885).JPG,3,3,regular
561,Apple___healthy/image (885)_marked.JPG,17,3,seg_wb
562,Apple___healthy/image (895).JPG,3,3,regular
563,Apple___healthy/image (895)_marked.JPG,25,3,seg_wb
564,Apple___healthy/image (905).JPG,3,3,regular
565,Apple___healthy/image (905)_marked.JPG,38,3,seg_wb
566,Apple___healthy/image (907).JPG,3,3,regular
567,Apple___healthy/image (907)_marked.JPG,17,3,seg_wb
568,Apple___healthy/image (91).JPG,3,3,regular
569,Apple___healthy/image (91)_marked.JPG,25,3,seg_wb
570,Apple___healthy/image (918).JPG,3,3,regular
571,Apple___healthy/image (918)_marked.JPG,25,3,seg_wb
572,Apple___healthy/image (925).JPG,3,3,regular
573,Apple___healthy/image (925)_marked.JPG,25,3,seg_wb
574,Apple___healthy/image (932).JPG,3,3,regular
575,Apple___healthy/image (932)_marked.JPG,34,3,seg_wb
576,Apple___healthy/image (952).JPG,3,3,regular
577,Apple___healthy/image (952)_marked.JPG,25,3,seg_wb
578,Apple___healthy/image (978).JPG,35,3,regular
579,Apple___healthy/image (978)_marked.JPG,3,3,seg_wb
580,Blueberry___healthy/image (10).JPG,5,5,regular
581,Blueberry___healthy/image (10)_marked.JPG,16,5,seg_wb
582,Blueberry___healthy/image (1005).JPG,5,5,regular
583,Blueberry___healthy/image (1005)_marked.JPG,3,5,seg_wb
584,Blueberry___healthy/image (1022).JPG,3,5,regular
585,Blueberry___healthy/image (1022)_marked.JPG,26,5,seg_wb
586,Blueberry___healthy/image (1033).JPG,5,5,regular
587,Blueberry___healthy/image (1033)_marked.JPG,3,5,seg_wb
588,Blueberry___healthy/image (1040).JPG,5,5,regular
589,Blueberry___healthy/image (1040)_marked.JPG,17,5,seg_wb
590,Blueberry___healthy/image (1089).JPG,5,5,regular
591,Blueberry___healthy/image (1089)_marked.JPG,3,5,seg_wb
592,Blueberry___healthy/image (1097).JPG,6,5,regular
593,Blueberry___healthy/image (1097)_marked.JPG,5,5,seg_wb
594,Blueberry___healthy/image (1136).JPG,31,5,regular
595,Blueberry___healthy/image (1136)_marked.JPG,5,5,seg_wb
596,Blueberry___healthy/image (1142).JPG,5,5,regular
597,Blueberry___healthy/image (1142)_marked.JPG,4,5,seg_wb
598,Blueberry___healthy/image (1156).JPG,3,5,regular
599,Blueberry___healthy/image (1156)_marked.JPG,5,5,seg_wb
600,Blueberry___healthy/image (1171).JPG,31,5,regular
601,Blueberry___healthy/image (1171)_marked.JPG,5,5,seg_wb
602,Blueberry___healthy/image (119).JPG,5,5,regular
603,Blueberry___healthy/image (119)_marked.JPG,3,5,seg_wb
604,Blueberry___healthy/image (1221).JPG,1,5,regular
605,Blueberry___healthy/image (1221)_marked.JPG,5,5,seg_wb
606,Blueberry___healthy/image (1244).JPG,5,5,regular
607,Blueberry___healthy/image (1244)_marked.JPG,4,5,seg_wb
608,Blueberry___healthy/image (1251).JPG,4,5,regular
609,Blueberry___healthy/image (1251)_marked.JPG,5,5,seg_wb
610,Blueberry___healthy/image (1281).JPG,5,5,regular
611,Blueberry___healthy/image (1281)_marked.JPG,3,5,seg_wb
612,Blueberry___healthy/image (1287).JPG,5,5,regular
613,Blueberry___healthy/image (1287)_marked.JPG,20,5,seg_wb
614,Blueberry___healthy/image (1288).JPG,4,5,regular
615,Blueberry___healthy/image (1288)_marked.JPG,5,5,seg_wb
616,Blueberry___healthy/image (1293).JPG,5,5,regular
617,Blueberry___healthy/image (1293)_marked.JPG,3,5,seg_wb
618,Blueberry___healthy/image (1317).JPG,5,5,regular
619,Blueberry___healthy/image (1317)_marked.JPG,36,5,seg_wb
620,Blueberry___healthy/image (133).JPG,4,5,regular
621,Blueberry___healthy/image (133)_marked.JPG,5,5,seg_wb
622,Blueberry___healthy/image (1349).JPG,5,5,regular
623,Blueberry___healthy/image (1349)_marked.JPG,17,5,seg_wb
624,Blueberry___healthy/image (1396).JPG,5,5,regular
625,Blueberry___healthy/image (1396)_marked.JPG,17,5,seg_wb
626,Blueberry___healthy/image (1401).JPG,5,5,regular
627,Blueberry___healthy/image (1401)_marked.JPG,28,5,seg_wb
628,Blueberry___healthy/image (1427).JPG,5,5,regular
629,Blueberry___healthy/image (1427)_marked.JPG,36,5,seg_wb
630,Blueberry___healthy/image (1459).JPG,5,5,regular
631,Blueberry___healthy/image (1459)_marked.JPG,26,5,seg_wb
632,Blueberry___healthy/image (1480).JPG,3,5,regular
633,Blueberry___healthy/image (1480)_marked.JPG,5,5,seg_wb
634,Blueberry___healthy/image (1492).JPG,3,5,regular
635,Blueberry___healthy/image (1492)_marked.JPG,5,5,seg_wb
636,Blueberry___healthy/image (188).JPG,3,5,regular
637,Blueberry___healthy/image (188)_marked.JPG,5,5,seg_wb
638,Blueberry___healthy/image (228).JPG,5,5,regular
639,Blueberry___healthy/image (228)_marked.JPG,3,5,seg_wb
640,Blueberry___healthy/image (236).JPG,3,5,regular
641,Blueberry___healthy/image (236)_marked.JPG,5,5,seg_wb
642,Blueberry___healthy/image (26).JPG,18,5,regular
643,Blueberry___healthy/image (26)_marked.JPG,5,5,seg_wb
644,Blueberry___healthy/image (320).JPG,38,5,regular
645,Blueberry___healthy/image (320)_marked.JPG,5,5,seg_wb
646,Blueberry___healthy/image (330).JPG,5,5,regular
647,Blueberry___healthy/image (330)_marked.JPG,6,5,seg_wb
648,Blueberry___healthy/image (347).JPG,5,5,regular
649,Blueberry___healthy/image (347)_marked.JPG,28,5,seg_wb
650,Blueberry___healthy/image (387).JPG,3,5,regular
651,Blueberry___healthy/image (387)_marked.JPG,5,5,seg_wb
652,Blueberry___healthy/image (408).JPG,1,5,regular
653,Blueberry___healthy/image (408)_marked.JPG,5,5,seg_wb
654,Blueberry___healthy/image (413).JPG,5,5,regular
655,Blueberry___healthy/image (413)_marked.JPG,7,5,seg_wb
656,Blueberry___healthy/image (424).JPG,5,5,regular
657,Blueberry___healthy/image (424)_marked.JPG,6,5,seg_wb
658,Blueberry___healthy/image (426).JPG,5,5,regular
659,Blueberry___healthy/image (426)_marked.JPG,3,5,seg_wb
660,Blueberry___healthy/image (456).JPG,3,5,regular
661,Blueberry___healthy/image (456)_marked.JPG,24,5,seg_wb
662,Blueberry___healthy/image (476).JPG,5,5,regular
663,Blueberry___healthy/image (476)_marked.JPG,34,5,seg_wb
664,Blueberry___healthy/image (487).JPG,5,5,regular
665,Blueberry___healthy/image (487)_marked.JPG,3,5,seg_wb
666,Blueberry___healthy/image (504).JPG,4,5,regular
667,Blueberry___healthy/image (504)_marked.JPG,5,5,seg_wb
668,Blueberry___healthy/image (512).JPG,3,5,regular
669,Blueberry___healthy/image (512)_marked.JPG,5,5,seg_wb
670,Blueberry___healthy/image (616).JPG,5,5,regular
671,Blueberry___healthy/image (616)_marked.JPG,3,5,seg_wb
672,Blueberry___healthy/image (745).JPG,5,5,regular
673,Blueberry___healthy/image (745)_marked.JPG,17,5,seg_wb
674,Blueberry___healthy/image (746).JPG,3,5,regular
675,Blueberry___healthy/image (746)_marked.JPG,5,5,seg_wb
676,Blueberry___healthy/image (786).JPG,5,5,regular
677,Blueberry___healthy/image (786)_marked.JPG,20,5,seg_wb
678,Blueberry___healthy/image (835).JPG,5,5,regular
679,Blueberry___healthy/image (835)_marked.JPG,3,5,seg_wb
680,Blueberry___healthy/image (84).JPG,5,5,regular
681,Blueberry___healthy/image (84)_marked.JPG,28,5,seg_wb
682,Blueberry___healthy/image (845).JPG,5,5,regular
683,Blueberry___healthy/image (845)_marked.JPG,28,5,seg_wb
684,Blueberry___healthy/image (856).JPG,5,5,regular
685,Blueberry___healthy/image (856)_marked.JPG,3,5,seg_wb
686,Blueberry___healthy/image (869).JPG,5,5,regular
687,Blueberry___healthy/image (869)_marked.JPG,4,5,seg_wb
688,Blueberry___healthy/image (871).JPG,5,5,regular
689,Blueberry___healthy/image (871)_marked.JPG,38,5,seg_wb
690,Blueberry___healthy/image (873).JPG,5,5,regular
691,Blueberry___healthy/image (873)_marked.JPG,18,5,seg_wb
692,Blueberry___healthy/image (942).JPG,3,5,regular
693,Blueberry___healthy/image (942)_marked.JPG,5,5,seg_wb
694,Blueberry___healthy/image (944).JPG,3,5,regular
695,Blueberry___healthy/image (944)_marked.JPG,5,5,seg_wb
696,Blueberry___healthy/image (968).JPG,3,5,regular
697,Blueberry___healthy/image (968)_marked.JPG,5,5,seg_wb
698,Cherry___Powdery_mildew/image (1008).JPG,6,6,regular
699,Cherry___Powdery_mildew/image (1008)_marked.JPG,5,6,seg_wb
700,Cherry___Powdery_mildew/image (1012).JPG,6,6,regular
701,Cherry___Powdery_mildew/image (1012)_marked.JPG,3,6,seg_wb
702,Cherry___Powdery_mildew/image (1020).JPG,6,6,regular
703,Cherry___Powdery_mildew/image (1020)_marked.JPG,4,6,seg_wb
704,Cherry___Powdery_mildew/image (1026).JPG,6,6,regular
705,Cherry___Powdery_mildew/image (1026)_marked.JPG,16,6,seg_wb
706,Cherry___Powdery_mildew/image (103).JPG,6,6,regular
707,Cherry___Powdery_mildew/image (103)_marked.JPG,34,6,seg_wb
708,Cherry___Powdery_mildew/image (1039).JPG,6,6,regular
709,Cherry___Powdery_mildew/image (1039)_marked.JPG,17,6,seg_wb
710,Cherry___Powdery_mildew/image (1052).JPG,6,6,regular
711,Cherry___Powdery_mildew/image (1052)_marked.JPG,4,6,seg_wb
712,Cherry___Powdery_mildew/image (131).JPG,6,6,regular
713,Cherry___Powdery_mildew/image (131)_marked.JPG,4,6,seg_wb
714,Cherry___Powdery_mildew/image (14).JPG,6,6,regular
715,Cherry___Powdery_mildew/image (14)_marked.JPG,4,6,seg_wb
716,Cherry___Powdery_mildew/image (15).JPG,6,6,regular
717,Cherry___Powdery_mildew/image (15)_marked.JPG,4,6,seg_wb
718,Cherry___Powdery_mildew/image (161).JPG,4,6,regular
719,Cherry___Powdery_mildew/image (161)_marked.JPG,16,6,seg_wb
720,Cherry___Powdery_mildew/image (170).JPG,6,6,regular
721,Cherry___Powdery_mildew/image (170)_marked.JPG,3,6,seg_wb
722,Cherry___Powdery_mildew/image (172).JPG,6,6,regular
723,Cherry___Powdery_mildew/image (172)_marked.JPG,4,6,seg_wb
724,Cherry___Powdery_mildew/image (173).JPG,6,6,regular
725,Cherry___Powdery_mildew/image (173)_marked.JPG,3,6,seg_wb
726,Cherry___Powdery_mildew/image (175).JPG,6,6,regular
727,Cherry___Powdery_mildew/image (175)_marked.JPG,4,6,seg_wb
728,Cherry___Powdery_mildew/image (177).JPG,6,6,regular
729,Cherry___Powdery_mildew/image (177)_marked.JPG,5,6,seg_wb
730,Cherry___Powdery_mildew/image (225).JPG,6,6,regular
731,Cherry___Powdery_mildew/image (225)_marked.JPG,4,6,seg_wb
732,Cherry___Powdery_mildew/image (226).JPG,6,6,regular
733,Cherry___Powdery_mildew/image (226)_marked.JPG,31,6,seg_wb
734,Cherry___Powdery_mildew/image (233).JPG,6,6,regular
735,Cherry___Powdery_mildew/image (233)_marked.JPG,34,6,seg_wb
736,Cherry___Powdery_mildew/image (254).JPG,6,6,regular
737,Cherry___Powdery_mildew/image (254)_marked.JPG,31,6,seg_wb
738,Cherry___Powdery_mildew/image (255).JPG,36,6,regular
739,Cherry___Powdery_mildew/image (255)_marked.JPG,6,6,seg_wb
740,Cherry___Powdery_mildew/image (269).JPG,6,6,regular
741,Cherry___Powdery_mildew/image (269)_marked.JPG,11,6,seg_wb
742,Cherry___Powdery_mildew/image (276).JPG,6,6,regular
743,Cherry___Powdery_mildew/image (276)_marked.JPG,31,6,seg_wb
744,Cherry___Powdery_mildew/image (286).JPG,6,6,regular
745,Cherry___Powdery_mildew/image (286)_marked.JPG,31,6,seg_wb
746,Cherry___Powdery_mildew/image (295).JPG,26,6,regular
747,Cherry___Powdery_mildew/image (295)_marked.JPG,6,6,seg_wb
748,Cherry___Powdery_mildew/image (297).JPG,6,6,regular
749,Cherry___Powdery_mildew/image (297)_marked.JPG,4,6,seg_wb
750,Cherry___Powdery_mildew/image (323).JPG,6,6,regular
751,Cherry___Powdery_mildew/image (323)_marked.JPG,16,6,seg_wb
752,Cherry___Powdery_mildew/image (329).JPG,6,6,regular
753,Cherry___Powdery_mildew/image (329)_marked.JPG,16,6,seg_wb
754,Cherry___Powdery_mildew/image (340).JPG,6,6,regular
755,Cherry___Powdery_mildew/image (340)_marked.JPG,16,6,seg_wb
756,Cherry___Powdery_mildew/image (356).JPG,6,6,regular
757,Cherry___Powdery_mildew/image (356)_marked.JPG,16,6,seg_wb
758,Cherry___Powdery_mildew/image (363).JPG,6,6,regular
759,Cherry___Powdery_mildew/image (363)_marked.JPG,4,6,seg_wb
760,Cherry___Powdery_mildew/image (364).JPG,0,6,regular
761,Cherry___Powdery_mildew/image (364)_marked.JPG,6,6,seg_wb
762,Cherry___Powdery_mildew/image (389).JPG,6,6,regular
763,Cherry___Powdery_mildew/image (389)_marked.JPG,20,6,seg_wb
764,Cherry___Powdery_mildew/image (397).JPG,6,6,regular
765,Cherry___Powdery_mildew/image (397)_marked.JPG,36,6,seg_wb
766,Cherry___Powdery_mildew/image (40).JPG,6,6,regular
767,Cherry___Powdery_mildew/image (40)_marked.JPG,4,6,seg_wb
768,Cherry___Powdery_mildew/image (412).JPG,6,6,regular
769,Cherry___Powdery_mildew/image (412)_marked.JPG,4,6,seg_wb
770,Cherry___Powdery_mildew/image (421).JPG,6,6,regular
771,Cherry___Powdery_mildew/image (421)_marked.JPG,3,6,seg_wb
772,Cherry___Powdery_mildew/image (436).JPG,6,6,regular
773,Cherry___Powdery_mildew/image (436)_marked.JPG,4,6,seg_wb
774,Cherry___Powdery_mildew/image (439).JPG,6,6,regular
775,Cherry___Powdery_mildew/image (439)_marked.JPG,16,6,seg_wb
776,Cherry___Powdery_mildew/image (444).JPG,6,6,regular
777,Cherry___Powdery_mildew/image (444)_marked.JPG,3,6,seg_wb
778,Cherry___Powdery_mildew/image (474).JPG,6,6,regular
779,Cherry___Powdery_mildew/image (474)_marked.JPG,4,6,seg_wb
780,Cherry___Powdery_mildew/image (490).JPG,6,6,regular
781,Cherry___Powdery_mildew/image (490)_marked.JPG,18,6,seg_wb
782,Cherry___Powdery_mildew/image (505).JPG,4,6,regular
783,Cherry___Powdery_mildew/image (505)_marked.JPG,6,6,seg_wb
784,Cherry___Powdery_mildew/image (540).JPG,6,6,regular
785,Cherry___Powdery_mildew/image (540)_marked.JPG,17,6,seg_wb
786,Cherry___Powdery_mildew/image (560).JPG,6,6,regular
787,Cherry___Powdery_mildew/image (560)_marked.JPG,34,6,seg_wb
788,Cherry___Powdery_mildew/image (562).JPG,6,6,regular
789,Cherry___Powdery_mildew/image (562)_marked.JPG,36,6,seg_wb
790,Cherry___Powdery_mildew/image (567).JPG,6,6,regular
791,Cherry___Powdery_mildew/image (567)_marked.JPG,4,6,seg_wb
792,Cherry___Powdery_mildew/image (574).JPG,18,6,regular
793,Cherry___Powdery_mildew/image (574)_marked.JPG,3,6,seg_wb
794,Cherry___Powdery_mildew/image (594).JPG,6,6,regular
795,Cherry___Powdery_mildew/image (594)_marked.JPG,16,6,seg_wb
796,Cherry___Powdery_mildew/image (607).JPG,6,6,regular
797,Cherry___Powdery_mildew/image (607)_marked.JPG,5,6,seg_wb
798,Cherry___Powdery_mildew/image (608).JPG,6,6,regular
799,Cherry___Powdery_mildew/image (608)_marked.JPG,31,6,seg_wb
800,Cherry___Powdery_mildew/image (612).JPG,12,6,regular
801,Cherry___Powdery_mildew/image (612)_marked.JPG,6,6,seg_wb
802,Cherry___Powdery_mildew/image (636).JPG,6,6,regular
803,Cherry___Powdery_mildew/image (636)_marked.JPG,4,6,seg_wb
804,Cherry___Powdery_mildew/image (660).JPG,6,6,regular
805,Cherry___Powdery_mildew/image (660)_marked.JPG,3,6,seg_wb
806,Cherry___Powdery_mildew/image (690).JPG,6,6,regular
807,Cherry___Powdery_mildew/image (690)_marked.JPG,4,6,seg_wb
808,Cherry___Powdery_mildew/image (693).JPG,6,6,regular
809,Cherry___Powdery_mildew/image (693)_marked.JPG,4,6,seg_wb
810,Cherry___Powdery_mildew/image (694).JPG,6,6,regular
811,Cherry___Powdery_mildew/image (694)_marked.JPG,4,6,seg_wb
812,Cherry___Powdery_mildew/image (700).JPG,6,6,regular
813,Cherry___Powdery_mildew/image (700)_marked.JPG,4,6,seg_wb
814,Cherry___Powdery_mildew/image (734).JPG,6,6,regular
815,Cherry___Powdery_mildew/image (734)_marked.JPG,3,6,seg_wb
816,Cherry___Powdery_mildew/image (735).JPG,6,6,regular
817,Cherry___Powdery_mildew/image (735)_marked.JPG,4,6,seg_wb
818,Cherry___Powdery_mildew/image (736).JPG,6,6,regular
819,Cherry___Powdery_mildew/image (736)_marked.JPG,18,6,seg_wb
820,Cherry___Powdery_mildew/image (740).JPG,6,6,regular
821,Cherry___Powdery_mildew/image (740)_marked.JPG,18,6,seg_wb
822,Cherry___Powdery_mildew/image (770).JPG,22,6,regular
823,Cherry___Powdery_mildew/image (770)_marked.JPG,6,6,seg_wb
